TFOPWG Disposition,TESS Mag,Epoch (BJD),Period (days),Duration (hours),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Predictions
PC,12.2415,2459884.269522,2.20015834819389,1.75644860690806,1295.59854425505,2.50067824354817,164.326250163753,913.15917238003,138.272,4250.0,4.58048,0.705729007720947,1
PC,11.6819,2459884.073661,19.9676936259445,6.28049300228676,6084.34354251442,10.0136343267719,78.6890951714164,759.623492419374,372.335,5857.0,4.26,1.26949000358582,1
PC,9.9312,2458364.632073,0.0,5.06896472470973,294.921390840167,1.46823549408587,82.674814867087,769.06501804312,97.4697,5256.0,4.55251,0.831552,0
PC,8.43389,2458824.861486,0.0,16.2000200807119,560.400439318114,3.96468982816082,95.4170226767927,797.124605062777,134.912,6996.0,4.29542,1.46151,0
PC,10.7519,2458387.073001,739.242400693269,19.2382815161876,3150.39214353887,6.34087208508914,0.362350807336499,197.88007116849,178.372,5611.0,4.37718,1.06920003890991,1
PC,9.7556,2459362.934319,748.073941620923,5.06520326924783,4627.3105593122,9.57105164974633,1.02969466530838,256.919379970361,206.229,6762.0,4.39031,1.37387001514435,1
PC,8.88374,2458743.727014,0.0,16.104628186997,2816.52241847934,8.95562872749283,254.640780176066,1018.83003309172,169.851,6750.0,4.18569,1.60572,0
PC,7.4098,2459531.564033,45.5221234,4.024,3070.0,9.16745,8.34463,473.0,79.6682,6303.91,4.11765,1.61,1
PC,12.4933,2459304.593582,0.9466787,1.09,16490.0,14.6661,1220.35,1646.0,415.135,5707.0,4.39,1.07,1
PC,10.7347,2459346.075404,12.7006348223962,2.59548588107168,5641.95451641731,12.183247464403,132.06464408042,864.602308719777,245.295,6200.5,4.33,1.10563004016876,1
PC,9.46381,2459359.556625,3.4158625,1.8,2070.0,26.6801,1663.15,1779.0,264.051,5986.0,3.66,2.19,0
PC,10.1302,2460013.457382,3.6474778,3.997,270.0,2.22236,1393.3,1702.0,219.482,5928.0,4.24,1.48,0
PC,9.4306,2459331.900044,4.6211026,3.882,11700.0,15.4381,948.955,1546.0,200.156,6531.7,4.29,1.45,1
PC,9.8722,2459381.402207,4.8294029,2.327,8640.0,18.3984,325.199,1183.0,278.462,5877.5,4.18,1.96,0
PC,8.9718,2458572.59809,4.90427,5.259,1600.0,7.86596,2027.06,1869.0,232.276,7119.5,4.14,1.98,0
PC,9.4845,2460025.908737,14.5189018,2.965,474.0,3.66367,55.7282,761.0,206.826,5844.8,4.13,1.79,1
PC,9.1962,2459330.051424,5.3418199,4.99,330.0,5.7387,1467.54,1724.0,400.718,6466.2,3.7,3.28,0
PC,10.163,2459341.019296,12.6513671,4.277,25590.0,19.222,106.575225072171,842.0,158.09,5394.6,3.77,1.19,1
PC,10.7892,2459331.419854,0.6467049,0.992,1270.0,6.88932,7773.82,2615.0,405.208,6308.3,4.0,1.71,0
PC,9.0492,2459334.472849,0.622875190656931,0.877006584685882,535.936202135333,5.48022318772662,35835.2883122318,3509.1139838565,254.169,6390.7,3.83,2.30849003791809,0
PC,9.9666,2459359.763165,0.4262195,0.45,570.0,5.09474,3290.2,2109.0,186.789,5343.0,4.1,1.5,0
PC,11.0048,2459359.523348,2.5599662,2.706,11310.0,17.4735,1362.9,1692.0,421.946,6432.2,4.11,1.57,1
PC,9.7472,2458571.46158,4.7631,1.838,850.0,4.06445,184.105,1026.0,202.033,6105.1,4.12,1.48,0
PC,10.1919,2459323.825798,17.1725007,5.016,3610.0,9.89011,107.942,897.0,266.509,6617.0,4.21,1.41,1
PC,10.2396,2460032.218521,4.0337201,3.48,2868.0,11.5159,1910.26,1841.0,515.603,7369.0,4.27,2.22,0
PC,9.8153,2459327.827796,3.1056464,1.772,800.0,13.2277,949.504,1546.0,873.401,7804.8,3.78,4.44,0
PC,9.8916,2460038.14653,1.8359766,1.062,1073.0,5.11603,573.168,1363.0,254.439,6311.5,4.17,1.61,0
PC,10.3579,2460031.897125,9.1270425,3.62,4598.0,8.36201,167.221,1001.0,175.713,5400.0,4.43,1.18,1
PC,10.3579,2460038.819877,3.098367,1.963,496.0,2.47118,328.067,1185.0,175.713,5400.0,4.43,1.18,1
PC,8.9578,2459308.261735,2.74345648851734,1.77213694061149,1517.51363824487,24.4152818446564,22630.8684044473,3128.20390899839,500.027,7896.3,3.6,3.96114993095398,0
PC,9.6569,2458579.36532,0.0,3.529,3860.0,15.7171,194.656,1040.0,379.972,7043.2,3.98,2.46,0
PC,9.4916,2458549.83383,17.30714,4.138,2900.0,12.2024,110.956,904.0,328.475,6995.5,4.1,2.23,0
PC,10.199,2458872.68991,0.0,9.16540675024466,912.27629225308,3.15639042676771,1.49523987921164,282.031402728221,115.409,5249.0,4.48682,0.895408,0
PC,8.64807,2458454.33261,723.834500848934,7.38294601566422,3119.2983692711,13.1361697149843,1.35726207542686,275.286984232388,139.212,5463.0,3.77778,1.94771003723145,1
PC,7.3551,2458783.768755,1071.08984480293,2.17341336153742,865.169437955287,2.24077845858363,1.38802591133688,276.833818339439,20.5272,4755.33,4.62683,0.701498985290527,1
PC,9.26693,2459846.977285,1134.67239633331,8.68446227886302,11679.2159463996,11.7582195461882,8.63471023534985,437.201548593604,109.19,5842.0,4.39929,1.07351994514465,1
PC,12.8387,2459712.928909,3.3491408,1.207,7210.0,5.37673,31.0153,657.0,47.3444,3223.0,4.89993,0.32,1
PC,10.408,2459734.657881,6.8161204,2.707,1020.0,3.07719,169.804,1005.0,115.834,5175.0,4.54,0.84,1
PC,10.408,2459739.720258,2.459032,1.856,1080.0,2.91282,489.853,1310.0,115.834,5175.0,4.54,0.84,1
PC,10.408,2459735.445738,25.3369848,3.214,1330.0,3.23582,25.3267,624.0,115.834,5175.0,4.54,0.84,1
PC,8.962,2459716.685958,7.4355668,2.429,1170.0,2.4515,75.6724,821.0,27.9956,4218.9,4.67,0.62,1
PC,9.6087,2458958.287592,15.3474527254014,7.14834412076817,1043.98610686827,6.08615552339399,194.754084699581,952.77728215137,198.007,5588.0,3.92293,1.79774,1
PC,8.5049,2458964.128568,11.1900485650944,2.97415066820208,567.79899387325,1.66081823537412,31.1925730384186,602.743519571549,36.9284,4958.0,4.66667,0.695992,1
PC,10.5782,2459883.124645,7.19261059634129,2.66202209835446,1088.17524359618,2.51832270724733,72.619318166013,744.531010524234,108.076,5050.0,4.59,0.769141018390656,1
PC,10.7609,2459886.04634,5.71560747457573,4.05847974884111,12240.9298817259,13.6015651428144,503.118545388183,1207.91766084486,276.105,6664.0,4.44,1.18444001674652,1
PC,9.46221,2459886.48905,18.8243105,4.806,2360.0,9.62606,109.162,900.0,281.184,7014.0,4.05,1.95,1
PC,8.97913,2458981.359291,1.2583329,1.17,440.0,4.91523,1480.01,1727.0,231.827,6549.0,3.89,2.18,0
PC,10.67,2459706.726679,11.1518929,4.623,580.0,2.91771,206.982,1056.0,263.958,6319.0,4.38,1.19,1
PC,10.4719,2459876.153637,11.2485738637875,3.69328969645474,1382.17481459038,5.89189884837574,276.73276635396,1040.24322437874,276.053,6308.0,4.19,1.47509002685547,1
PC,10.8407,2459740.365261,3.8608551,2.571,14670.0,11.2224,163.361,995.0,144.717,5019.0,4.43,0.92,1
PC,10.1976,2459899.436498,12.0135482,4.216,950.0,3.82619,160.237,991.0,203.562,6178.0,4.33,1.23,1
PC,10.7799,2459873.067934,9.07763,5.928,5912.0,12.6842,388.441,1236.0,366.962,6125.9,4.03,1.72,1
PC,10.6568,2458768.86655,5.30329,3.707,1200.0,11.7443,473.142,1299.0,571.487,6054.7,3.41,3.48,0
PC,9.70362,2459856.371243,13.5971906,2.713,574.0,2.09614,57.1337,765.0,113.725,5985.0,4.59,0.88,1
PC,10.6234,2459854.289501,1.16333254424128,1.7800568817111,384.956681526635,5.5717234325837,102177.353227269,4559.93247705015,809.88,11265.0,4.07,2.6170699596405,0
PC,7.3307,2458771.6773,10.2207,3.848,300.0,2.95608,226.74,1081.0,92.8913,6748.7,4.13,1.72,1
PC,10.3499,2458743.99764,21.07626,2.124,1890.0,11.6504,31.6166,660.0,514.968,7577.0,3.9,2.46,0
PC,10.4547,2459960.825545,8.812848,2.356,905.0,2.58968,109.341,900.0,138.308,5491.0,4.5359,0.88,1
PC,11.1806,2459623.464158,7.768982,2.181,1050.0,1.77405,11.3921,511.0,52.9328,3700.0,4.70036,0.54,1
PC,7.9726,2458688.473496,5.92142287655623,2.46062077246702,140.42859212602,1.0470380758788,122.100483352581,847.811094282802,38.6215,5268.0,4.56138,0.823126018047333,1
PC,9.74428,2459654.784093,6.3838817,1.68,360.0,2.30075,69.7857,805.0,148.003,5849.0,4.33017,1.16,1
PC,11.04,2459659.620814,5.67393360151783,2.80741563479525,641.277923491799,2.58758199347334,265.302480357311,1029.33105847772,231.311,5873.3,4.46212,1.00285995006561,1
PC,9.45253,2458745.519019,53.1991438907095,6.20242254828116,591.460283470932,2.83962330640876,16.5685990241825,514.566130010133,123.946,5729.0,4.32178,1.15631997585297,1
PC,8.38689,2458754.149159,177.58305122878,4.79014425829153,456.090823416951,3.59537307132677,9.16034871569246,443.708502843211,131.275,6594.0,4.16825,1.59978,1
PC,11.1345,2459690.292318,4.79816944690219,2.14251232585188,1051.0675882311,2.31335315016572,47.3415434245055,669.006523691415,74.1469,4065.0,4.59496,0.667797029018402,1
PC,9.7807,2459956.724111,6.1155762,1.95,318.0,1.52531,98.0239,876.0,91.8282,5284.0,4.54246,0.85,1
PC,10.8515,2459634.220669,1.4923242,1.063,550.0,1.21108,81.9599,838.0,37.066,3577.0,4.75448,0.48,1
PC,10.8515,2459633.661001,9.3174072,1.585,1170.0,1.93397,3.60844,383.0,37.066,3577.0,4.75448,0.48,1
PC,11.4547,2458689.532084,63.5809449009002,3.65613579982385,1446.50296444428,3.05973461281373,3.15077781890857,339.800641498121,141.436,4868.0,4.61964,0.722519993782043,1
PC,7.8206,2459658.937811,30.200336,4.48,500.0,2.66521,28.0231,640.0,63.7194,6004.0,4.36245,1.15,1
PC,11.8737,2458695.866419,17.9696703194767,4.4098423025839,1122.12480394068,3.10313329206948,14.1574126379502,494.727124495984,146.594,4410.0,4.507,0.767286002635956,0
PC,13.3257,2459652.834382,6.0784031,2.117,1810.0,2.07448,15.739,554.0,114.549,3630.0,4.76664,0.47,1
PC,9.8499,2458850.32085,0.0,6.79404145358295,1885.16090898336,3.46104416492216,1.40468345330832,277.660669318834,84.5772,5134.0,4.57244,0.799050986766815,0
PC,11.316,2459772.489982,41.7540004,4.491,820.0,2.75297,7.9761,468.0,202.265,5337.0,4.48036,0.91,1
PC,11.316,2459662.482575,20.2616549832581,2.96851969690156,612.948546817462,2.42060949428293,30.2935939259469,598.352967812554,202.265,5337.0,4.48036,0.914083003997803,1
PC,10.0537,2458709.129054,0.0,16.0960466048946,548.082764971041,2.26644822970795,7.63094481893307,423.900889460235,131.542,5647.0,4.48001,0.953815,0
PC,10.8812,2459517.9957,124.729870031257,7.29676916485988,1781.91600236247,3.51309349977511,1.73377191830749,292.662946477479,126.46,4902.0,4.5026,0.831422984600067,1
PC,11.5509,2459790.282263,49.9950015,5.109,1080.0,2.65286,5.92112,434.0,187.927,5274.27,4.61038,0.78,1
PC,8.80613,2458715.333688,230.922119983671,15.8602661043912,284.924743401068,3.67858048231007,10.5095659194275,459.214871636198,203.217,6395.0,3.89312,2.1204,1
PC,8.1529,2458742.87474,177.21888710776,5.55906448783259,294.429628036174,2.03231112944127,3.44528518231194,347.476984270182,70.2105,5809.0,4.33351,1.15024995803833,1
PC,10.6375,2459687.380579,4.3032437,2.202,650.0,2.66568,195.793,1042.0,176.759,5468.73,4.37458,1.05,1
PC,10.6699,2458751.624048,53.8108713039137,4.26550985477146,965.169662054076,2.22490962806356,3.06469785398408,337.455620255448,82.7982,4455.0,4.55621,0.730261027812958,1
PC,12.2669,2458691.319362,18.793174918788,1.09889001841312,1844.6985474303,1.71512708735031,1.85636580225475,297.704664550355,50.0248,3457.0,4.84825,0.376774996519089,1
PC,13.4764,2459601.846172,3.11907156163725,1.15859744654094,2964.58289114435,1.62297956985344,10.084587060342,454.50041014115,48.4809,3285.0,4.98992,0.247330993413925,1
PC,13.4764,2458687.53823,6.38782015732006,1.4551850733439,5857.01647044482,2.04147104355437,3.87752849103573,357.897363375411,48.4809,3285.0,4.98992,0.247330993413925,0
PC,8.20773,2458756.674319,0.0,12.4131425608423,230.838701374898,2.46618837020942,13.8234958524972,491.783803164955,148.944,7788.0,4.32577,1.54577994346619,0
PC,10.8676,2459605.640236,23.6573994144733,2.3087779898223,1180.93505671199,3.06812208636828,23.5564567627431,561.884744953068,163.982,5535.0,4.57126,0.846615016460419,1
PC,10.6397,2459761.311616,9.0754002,3.246,600.0,2.55169,97.37,875.0,178.427,5619.0,4.44,1.0,1
PC,11.4106,2458687.583784,6.70602377486723,1.67823649094399,542.93658078826,2.1264700212769,100.779148829164,808.095002696251,183.737,5292.0,4.58201,0.80781102180481,0
PC,10.3366,2459663.746739,2.66207276935833,1.72350543132081,220.999421346124,1.21721745503987,267.434979243825,1031.39329115276,95.5156,4884.0,4.54,0.799715995788574,1
PC,10.3366,2458697.682402,20.2926467815124,3.7402567280783,319.939519910182,1.70049763089466,17.8262439839255,524.064463134438,95.5156,4884.0,4.54,0.799715995788574,1
PC,10.0556,2459766.777146,3.272306,1.859,360.0,1.45864,149.019,973.0,76.7418,4907.0,4.62,0.72,1
PC,10.0556,2459763.051864,5.9043831,2.573,410.0,1.45725,90.1242,858.0,76.7418,4907.0,4.62,0.72,1
PC,10.0556,2459759.01004,15.18089,2.862,680.0,1.9835,17.6206,570.0,76.7418,4907.0,4.62,0.72,1
PC,10.0556,2458683.385446,1.9803047,1.693,330.0,1.11012517061372,319.977,1178.0,76.7418,4907.0,4.62,0.72,1
PC,10.0556,2458687.794321,9.56110995932098,3.01281106417084,381.556763958528,1.67908764243569,40.5800926350629,643.721490342164,76.7418,4907.0,4.62,0.723757028579712,1
PC,9.8565,2459422.272665,15.9152686047112,1.13931109060336,652.557424821711,2.22774790225942,23.4115602122682,561.018701790409,72.9091,4718.0,4.49012,0.821066975593567,1
PC,11.3819,2458654.61467,2.45457,2.39,19250.0,14.183,508.468,1322.0,236.705,5565.0,4.45,0.97,1
PC,7.1776,2459729.804553,14.0120582207748,5.93486325620767,751.52030562109,4.48351265595211,335.029517361553,1091.16522688616,86.1058,7184.0,4.25,1.58045995235443,1
PC,7.1776,2459856.006624,155.8237,10.6418460259721,1164.40060915192,5.55219574295012,156.503230190282,902.091469498453,86.1058,7184.0,4.25,1.58045995235443,1
PC,9.8251,2459768.726495,6.2099663,4.49,4090.0,14.369,1293.02,1670.0,317.845,6382.0,3.9,2.1,1
PC,12.8233,2458795.822874,5.79981888817589,1.01437401085988,8567.33902229268,2.63461242922817,3.73670952754909,354.602737839139,32.1755,3179.0,4.99978,0.24023300409317,1
PC,9.5373,2459691.819821,10.3088372,3.473,1960.0,3.80877,71.1658,809.0,86.2732,5432.0,4.56341,0.84,1
PC,6.6813,2458987.266354,16.3413889020981,5.37644805048291,372.097061819257,2.62907902275773,86.2314650477653,777.206082436985,36.578,5991.11,4.37711,1.12505996227264,1
PC,10.8571,2458985.882828,3.82665866538661,2.0605848173056,1181.81542962279,2.4536346940501,81.1071602256619,765.393110194118,75.1973,4175.0,4.54,0.716311991214752,1
PC,7.7945,2459776.71381,9.2292064,2.927,1560.0,3.09843,25.7273,627.0,22.6202,4406.0,4.50428,0.77,1
PC,7.7945,2459718.969576,0.0,5.109,9670.0,7.85085,8.23524,471.0,22.6202,4406.0,4.50428,0.77,1
PC,8.8975,2458992.503041,18.2615937224586,3.7116163079873,984.313000534435,3.16694309297888,44.3386744393096,658.135664384677,77.682,5674.0,4.49483,0.94140899181366,1
PC,11.0768,2459014.835542,9.30043505367734,2.3510062230233,1595.20886273715,1.55503043132781,4.62792562602814,374.081595927995,27.7525,3472.0,4.86042,0.36396598815918,1
PC,10.1041,2459934.358851,5.589946,5.032,3840.0,12.1202,1816.63,1818.0,378.684,7437.0,4.09,1.95,1
PC,9.90667,2458791.633715,37.3408357550087,5.64815790449986,885.186360889159,2.71963640645413,13.1004062524742,485.22251046824,105.806,5452.0,4.53224,0.875452995300293,1
PC,10.7047,2459599.176807,26.204978226299,5.86353229514866,5593.18217841149,10.1549699588142,68.2927589852749,733.184734703639,282.108,6115.0,4.25,1.33633005619049,1
PC,10.1099,2459445.886663,0.5847238,0.951,550.0,3.35818,6121.72,2464.0,222.25,6020.0,4.18,1.27,0
PC,10.9939,2459913.983994,3.7246883,3.078,3320.0,10.8811,686.503,1426.0,416.077,6144.0,4.02,1.74,1
PC,10.6071,2459688.464287,2.2390502,1.64,490.0,2.73215,640.033,1401.0,244.804,6021.0,4.29,1.25,0
PC,10.235,2459765.949081,5.2132047,3.978,600.0,3.62738,748.203,1457.0,261.045,6318.0,4.2,1.47,0
PC,10.0788,2459929.064444,5.1354316,3.693,348.0,3.34887,691.8,1428.0,348.554,6515.0,3.97,1.99,0
PC,10.5527,2459773.747945,8.2148505,3.839,3140.0,10.4375,216.17,1068.0,351.487,6183.0,4.0,1.81,1
PC,10.4679,2459949.645332,9.2787477,4.528,532.0,2.19592,244.96,1102.0,206.368,6018.0,4.39,1.12,1
PC,10.5817,2459765.95946,2.9601848,2.014,960.0,4.21067,463.247,1292.0,262.427,6069.0,4.24,1.33,0
PC,12.1625,2459843.189547,8.379057,2.899,2930.0,4.97002,85.2468,846.0,322.09,5574.0,4.51,0.91,1
PC,12.7421,2459036.889768,7.2147717511923,4.01477537114538,8580.18368011449,10.1239555187246,191.604533314411,948.901634261516,493.871,5440.3,4.4,1.08637,1
PC,13.0654,2459040.679552,4.47652439141945,2.99415720842185,9051.9752421038,14.5380255718645,636.88744059891,1281.25455020225,771.822,5772.2,4.4,1.37147998809814,1
PC,13.0769,2459387.346076,2.7492277,1.688,11250.0,12.683,271.924,1131.0,587.277,5344.0,4.4,1.14,1
PC,13.0943,2459037.589469,3.7348347214121,2.45938859774248,8944.89787570202,14.5594188333735,830.171695178509,1369.02610685096,780.137,5829.0,4.3,1.36818,1
PC,12.5965,2459041.220441,5.31534759634255,4.34705598895718,14340.4525844291,19.603119728615,621.422531934846,1273.40484700007,677.662,5477.0,4.4,1.55227,0
PC,12.8641,2459037.349685,4.01153937452335,2.26864825616384,14587.5117968913,15.3487909296305,550.570684096201,1235.44387419204,596.389,5741.0,4.3,1.13908,1
PC,12.5625,2459039.462472,6.26435616056441,3.74459116038295,10438.0274531501,11.4776098018541,223.315212301906,985.937366954863,426.477,5262.0,4.4,1.12916004657745,1
PC,7.4259,2459037.368498,15.3365954156312,3.34993471368557,826.909072980169,1.95703532438616,17.0044742275156,517.917459349556,19.5711,4669.0,4.63,0.690927,1
PC,12.3181,2459384.869876,2.9360281,2.118,6790.0,7.18912,288.087,1147.0,251.245,4983.6,0.2,0.83,1
PC,10.2001,2459037.533971,1.34775582495625,1.17335695179403,542.738134642966,3.65600972293287,4556.71468294355,2095.47608448373,252.501,6252.0,4.19,1.46889,0
PC,15.0804,2459361.955752,0.889139233153015,1.20941345262493,41421.5941275638,14.2531081505003,280.574964200962,1043.83529771217,409.034,3653.0,4.60969,0.649887025356293,1
PC,15.7438,2459362.153557,0.674345303170363,0.901041281011981,103652.070563752,12.4716612717532,98.7994685631547,804.096925737919,181.731,3228.0,4.90232,0.321846008300781,1
PC,13.3304,2459362.84393,3.43911519812222,3.36158910605822,12391.7493401925,13.6350253430556,688.306266724899,1306.36693765811,626.478,4955.0,4.4,1.21438002586365,1
PC,13.4669,2459042.9007,12.7862335210737,4.65137623272857,19601.7142521771,11.7338064886575,49.2374798752183,675.606320143042,483.235,5077.7,4.4,0.836244,1
PC,9.2551,2459038.108613,3.09117213015821,1.9714799140504,349.193899032581,1.66670300866485,295.099243674642,1057.08953564191,70.2932,5253.0,4.54958,0.834386,1
PC,12.4235,2459039.726546,5.12939104211463,2.90208112400499,9222.09491854888,8.81956642849885,181.658982206447,936.340845332667,324.412,5116.3,4.45,0.920804023742676,1
PC,13.2598,2459036.457442,5.17940210367372,2.58258000508546,6051.58760337741,9.53027723650987,430.125818573516,1161.49843133992,762.655,5784.0,4.3,1.21171998977661,1
PC,9.977,2459040.860955,5.78138500838949,2.51933784075186,1348.24889289117,2.67951941716227,75.2879976323635,751.278890651844,70.9015,4882.7,4.6,0.729818,1
PC,12.0253,2459111.57888,5.68083,3.807,2110.0,6.4984,519.68,1330.0,563.621,6295.0,4.3,1.39,0
PC,12.8172,2459039.60446,3.83009379605844,4.26067065568463,7799.89111106384,11.8827235587812,810.421907604114,1360.81015866398,698.996,5916.0,4.3,1.3126300573349,1
PC,12.9901,2459362.996935,10.168872190536,4.38841079783234,7366.33976099065,12.8424533797347,258.775198266635,1022.94059101698,687.409,5161.7,4.3,1.39859998226166,1
PC,11.6659,2459363.006828,1.3926508897368,2.03745310931899,7223.25757713722,17.232787484423,2439.87712296809,1792.5106237819,356.5,5615.0,4.39,1.20948994159698,0
PC,12.7427,2459386.420276,2.2456869,3.155,12600.0,17.5083,2366.82,1943.0,859.449,6381.0,4.2,1.5,1
PC,12.0599,2459365.146877,6.93096567369197,5.29214484821393,6887.42003943256,13.5136570376998,586.186813100036,1254.95675520986,601.919,5847.0,4.3,1.5913599729538,1
PC,11.9987,2459279.057126,0.505510515897485,0.648232028256928,2269.19913698528,4.97098115772485,4944.36877574897,2138.68815119761,290.755,4996.3,4.5,1.01488995552063,0
PC,9.6968,2459037.001959,0.901822593161465,0.902301479043774,823.042549830869,4.05348407024636,5466.71577215292,2193.06434003984,164.418,5828.0,3.9,1.35925996303558,0
PC,10.0106,2458328.523606,4.22175342022963,2.66466313842276,578.771213010007,3.0087041348365,541.074990540378,1230.08214518127,165.441,5763.48,3.99846,1.20846998691559,0
PC,10.6658,2458660.25609,4.98668,2.267,860.0,5.51463,339.923,1196.0,329.989,6046.0,4.06,1.64,0
PC,10.7188,2459385.570216,3.3904897,2.878,260.0,2.40673,764.344,1464.0,285.78,6113.8,4.19,1.43,0
PC,9.9279,2459041.75877,6.53144,5.713,700.0,6.77621,808.553,1485.0,349.478,6037.2,3.66,2.58,0
PC,10.8366,2459389.180943,3.7981107,3.914,750.0,4.13478,911.152,1530.0,264.842,5042.0,4.04,1.51,1
PC,10.4653,2459331.762106,62.1624516,4.319,3710.0,10.3408,10.4285,500.0,380.513,7546.0,4.24,1.66,1
PC,12.7778,2459945.371277,11.574356091506,6.04937634831291,14285.1321998018,18.1309835141608,205.663155632294,965.848196863939,711.751,5776.0,4.13,1.45780003070831,1
PC,10.8841,2459649.408457,12.3794491,2.79,530.0,6.72429,72.0531,811.0,713.878,6582.0,3.69,2.78,0
PC,9.9558,2458714.619721,85.4244796256553,3.66584646818105,1134.22330281424,4.42080539568348,10.9176681777746,463.609388487343,172.284,5697.0,4.21712,1.29609,1
PC,9.34244,2459957.85248,26.458069,3.117,404.0,2.52936,11.8255,516.0,139.078,5706.0,4.84423,1.37,1
